lineId,originStopId,destinationStopId,orientation,averageSpeed,distance,averageTime,sampleCount
347,514535,514209,0,66.3551,0.3685,19.73,11
352,515156,515166,1,14.6305,0.0680,18.70,10
352,515157,515158,1,62.9777,0.4724,28.00,2
352,515166,515157,1,20.9121,0.1038,20.67,3
352,515238,515015,1,97.5561,0.7429,28.00,3
353,514301,514302,0,51.2956,0.3192,23.67,3
353,514302,514303,0,23.7558,0.1206,18.92,12
353,514304,514305,0,32.8590,0.1187,13.00,1
353,514305,514381,0,50.5415,0.5175,25.20,5
353,514306,514307,1,96.2774,0.3744,14.00,1
353,514308,514309,1,91.4483,0.4531,18.67,3
353,514367,514400,1,32.5992,0.3622,40.00,1
353,514368,500166,0,102.1296,0.7072,25.25,20
353,514381,514368,0,40.5738,0.1803,16.00,1
353,514400,514306,1,59.2356,0.2267,16.00,2
353,515059,515060,0,65.8874,0.3477,19.00,1
353,515060,515194,0,84.9428,0.4557,19.83,6
353,515126,514301,0,110.4981,0.7980,26.00,1
353,515128,515190,1,53.3849,0.4449,30.00,1
355,514084,514186,0,55.2322,0.3929,22.00,5
355,514124,514181,1,92.7892,0.4897,19.00,1
355,514174,514277,0,35.6909,0.2776,28.00,1
355,514175,514275,1,45.4780,0.1391,10.67,3
355,514182,514175,1,81.0772,0.4167,18.30,10
355,514183,514469,1,59.8161,0.3469,20.57,7
355,514186,514468,0,47.3451,0.2411,17.50,2
355,514190,514421,1,106.2129,0.7284,25.00,3
355,514192,514193,1,56.0127,0.4201,27.00,1
355,514193,514376,1,85.9448,0.5079,21.33,3
355,514195,514196,1,40.3397,0.1916,15.33,3
355,514197,514122,1,92.9766,0.4911,19.50,2
355,514212,514213,0,37.8217,0.1773,17.83,6
355,514213,514214,0,12.0392,0.0970,29.00,1
355,514278,514432,1,73.0025,0.3873,18.50,2
355,514415,514081,0,87.0805,0.7015,29.00,1
355,514421,514192,1,65.5110,0.3094,17.00,1
355,514433,514379,0,91.6969,0.4914,19.82,11
355,514469,514190,1,67.3530,0.2497,14.50,4
355,514486,514487,0,30.3708,0.1772,21.00,1
357,514039,514171,1,78.0946,0.2603,12.00,1
357,514076,514376,1,77.0050,0.5006,23.82,11
357,514078,514079,1,81.0055,0.3512,15.25,4
357,514171,514492,1,63.2363,0.3675,22.00,14
357,514249,514483,1,119.4299,0.7298,22.00,1
357,514278,514432,1,63.8296,0.2305,13.00,1
357,514326,514543,1,76.9100,0.3783,15.80,5
357,514404,514074,1,91.1918,0.7281,29.67,3
357,514419,514547,1,119.0327,0.7936,24.00,1
357,514432,514379,0,84.2675,0.5722,43.92,13
357,514481,514482,1,38.9799,0.1408,13.00,1
357,514482,514246,1,114.1577,0.3805,12.00,1
357,514483,514206,1,75.8097,0.4212,20.00,1
357,514493,514494,1,33.2866,0.1479,16.00,1
357,514494,514495,1,110.1456,0.9179,30.00,1
357,514496,514497,0,3.8382,0.0213,20.00,1
357,514497,514498,0,70.5010,0.3170,16.87,15
357,514498,514484,0,74.5760,0.4998,23.64,11
357,514543,514544,1,95.2704,0.7410,28.00,1
357,514544,514545,1,80.6278,0.3641,16.60,5
357,514545,514546,1,2.1845,0.0103,17.00,1
357,514546,514419,1,102.9907,0.3147,11.00,1
357,514547,514548,1,80.9964,0.3835,17.88,8
370,517072,517257,1,41.5249,0.2703,21.50,2
370,517133,517134,1,69.6322,0.3241,17.33,6
370,517134,519115,1,114.8768,0.3829,12.00,1
370,517259,517072,1,22.5864,0.1303,19.40,5
370,519107,519108,1,71.7217,0.3639,19.00,4
370,519109,519110,1,69.2087,0.2691,14.00,1
370,519110,519282,1,80.9995,0.5390,24.50,6
370,519115,519107,1,97.2290,0.6354,23.50,2
370,519264,519109,1,35.8369,0.1195,12.00,1
371,500051,517014,1,41.8451,0.1872,17.50,2
371,517014,517016,1,98.4987,0.8472,29.78,9
371,517015,500051,0,59.4534,0.4114,24.50,14
371,517017,517015,0,54.1461,0.2510,17.25,4
371,517018,517231,1,77.0963,0.2984,14.75,4
371,517023,517021,0,84.8748,0.4160,16.50,2
371,517025,517027,1,81.2050,0.4049,19.00,3
371,517026,517023,0,53.4802,0.2625,16.75,4
371,517028,517026,0,59.6459,0.3315,21.80,5
371,517029,500051,0,1.7253,0.0096,20.00,1
371,517033,517083,0,63.8944,0.3767,21.50,4
371,517083,517084,0,54.5211,0.2830,19.11,18
371,517084,517028,0,57.9490,0.2893,19.17,23
371,517151,517018,1,111.1154,0.4670,15.00,2
371,517177,517228,0,28.7583,0.1022,13.33,3
371,517228,517017,0,73.1726,0.4154,20.83,12
371,517231,517020,1,61.2263,0.3240,19.50,2
371,517232,517177,0,72.4172,0.2985,15.67,6
373,500056,517154,1,86.2198,0.4949,20.88,16
373,517015,500056,0,62.1973,0.3548,19.90,21
373,517041,517042,1,60.1159,0.2171,13.25,4
373,517042,517043,1,51.8655,0.2054,14.58,12
373,517043,517156,1,94.0270,0.5603,22.00,3
373,517046,517167,0,38.3920,0.2133,20.14,21
373,517050,517166,0,112.8736,0.6584,21.00,1
373,517076,517249,0,71.2538,0.4538,23.50,4
373,517090,517129,1,52.1652,0.2608,19.33,6
373,517091,517090,1,65.6128,0.3649,20.50,4
373,517093,517091,1,64.7526,0.2729,18.00,8
373,517096,517097,1,39.3006,0.1965,18.00,1
373,517097,517247,1,97.3621,0.6455,24.10,10
373,517126,517159,1,85.8477,0.5776,24.22,18
373,517129,517096,1,59.8631,0.2981,20.80,5
373,517159,517093,1,77.8916,0.3406,17.33,15
373,517162,517045,0,34.0916,0.2178,23.00,1
373,517163,517164,1,52.6020,0.4122,31.83,6
373,517164,517076,1,7.2707,0.0568,28.50,2
373,517165,517162,0,77.3804,1.3327,62.00,1
373,517165,517163,1,87.5532,0.6778,30.00,6
373,517166,517052,0,65.7538,0.2900,17.00,4
373,517167,517050,0,52.4426,0.3642,25.00,1
373,517247,517165,1,76.2071,0.7049,31.90,10
373,517249,517247,0,101.5564,0.7059,25.25,20
373,517279,517015,0,97.8621,0.5582,21.13,8
375,500055,517214,1,81.6162,0.4862,21.25,4
375,517015,500055,0,88.2459,0.5818,24.33,18
375,517017,517015,0,48.6104,0.1957,15.00,2
375,517143,517144,1,60.5896,0.2766,16.00,6
375,517147,517180,1,61.5657,0.1881,11.00,1
375,517169,517143,1,40.3175,0.1573,14.36,11
375,517176,517177,0,58.3819,0.3309,18.43,7
375,517179,517147,1,34.0866,0.1859,20.00,6
375,517180,517216,1,55.4365,0.2005,13.33,3
375,517185,517186,0,110.9713,0.5240,17.00,1
375,517187,517188,0,71.4859,0.3444,17.00,7
375,517189,517176,0,114.0941,0.3803,12.00,1
375,517214,517168,1,51.6459,0.2845,19.33,3
375,517216,517217,1,53.8269,0.2501,16.86,14
375,517217,517218,1,101.3058,0.6451,22.33,3
375,517218,517229,1,65.2102,0.2316,13.33,3
375,517219,517230,0,81.1811,0.5131,23.79,24
375,517228,517017,0,71.9877,0.3775,19.33,12
375,517229,517219,1,62.6616,0.3996,21.00,2
375,517230,517221,0,83.4554,0.2550,11.00,1
376,500058,517014,1,92.9213,0.6697,23.25,4
376,517014,517058,1,19.8189,0.1370,28.75,8
376,517015,500058,1,41.9944,0.4083,199.09,22
376,517058,517060,1,81.1749,0.5052,22.00,5
376,517059,517015,1,88.0362,0.8103,31.80,5
376,517060,517062,1,71.6702,0.2939,15.33,3
376,517061,517059,1,66.6109,0.3669,20.67,12
376,517062,517064,1,72.3123,0.3296,17.31,13
376,517064,517152,1,58.1218,0.3822,23.50,6
376,517065,517066,1,60.4463,0.9692,59.22,9
376,517066,517067,1,53.2928,0.3085,21.25,4
376,517067,517068,1,61.5532,0.3027,17.94,17
376,517068,517259,1,51.3970,0.2885,24.00,2
376,517072,517171,1,78.9323,0.4387,19.27,11
376,517152,517065,1,68.4318,0.3803,21.00,10
376,517171,517172,1,81.7156,0.5221,23.00,1
376,517172,517063,1,88.1044,0.5377,20.92,13
376,517269,517061,1,39.6886,0.2315,21.00,1
377,516124,516195,0,64.8528,0.3672,20.67,3
377,516139,516138,0,66.1662,0.3057,17.00,2
377,516141,516271,1,48.0829,0.2003,15.00,1
377,516142,516143,1,15.5369,0.0848,21.00,4
377,516143,516144,1,61.0952,0.3240,19.50,2
377,516144,516249,1,52.2685,0.1597,11.00,1
377,516145,516275,1,48.7568,0.1896,14.00,1
377,516185,516186,1,37.8554,0.1909,17.33,3
377,516186,516187,1,93.1058,0.6143,24.29,7
377,516187,517200,1,79.2164,0.4783,21.00,8
377,516196,516197,1,30.3484,0.1752,21.67,3
377,516197,516198,1,102.3654,0.7541,26.50,2
377,516198,516200,1,19.7545,0.1372,25.00,1
377,516200,516185,1,33.7727,0.1970,22.00,2
377,516248,516124,0,105.1562,0.3551,12.00,3
377,516249,516145,1,58.6933,0.2853,21.05,19
377,516271,516272,1,67.6748,0.2820,15.00,1
377,516272,516273,1,100.5067,0.6142,22.00,1
377,516273,516274,1,93.4592,0.4990,20.46,28
377,516274,516142,1,64.0523,0.2785,16.00,3
377,516275,516196,1,41.0081,0.2249,19.23,13
377,517121,517122,0,53.9857,0.2399,16.00,2
377,517122,516246,0,27.7236,0.1386,18.00,1
377,517123,516247,0,62.8133,0.3096,17.67,3
377,517268,517121,0,26.4271,0.1243,18.38,8
385,500161,514382,0,85.3295,0.4504,19.00,1
385,514287,514425,0,85.3567,0.4324,18.00,4
385,514290,514291,0,81.9949,0.3956,17.17,6
385,514291,514292,0,62.0356,0.2721,15.20,5
385,514292,514293,0,102.7393,0.5993,21.00,1
385,514293,514529,0,93.0708,0.7034,27.00,3
385,514367,514287,0,113.4282,0.5964,19.00,5
385,514369,500167,1,79.7780,0.6494,35.86,7
385,514426,514290,0,95.7036,0.5153,19.57,7
385,514449,514369,1,61.0107,0.3395,22.00,26
385,514477,514478,1,86.6028,0.5656,21.33,3
385,514478,514449,1,83.8755,0.6058,26.00,1
385,514503,518187,1,55.5381,0.2806,19.00,2
385,514530,514551,0,74.2754,0.2960,14.00,6
385,514532,514531,1,103.4922,0.6999,24.50,2
385,514551,518188,0,43.7236,0.2615,19.50,2
385,518114,518115,1,37.4487,0.1576,16.14,7
385,518115,518116,1,21.3685,0.1294,20.00,2
385,518116,518117,1,92.6113,0.5601,22.50,8
385,518118,518185,1,82.6131,0.9838,38.50,2
385,518119,518120,0,50.5962,0.2840,19.56,9
385,518120,518121,0,72.5796,0.8821,45.67,3
385,518121,518122,0,42.8959,0.2131,20.67,6
385,518122,518204,0,64.5565,0.3473,21.00,7
385,518185,514532,1,85.8567,0.5441,22.57,23
385,518188,518189,0,37.1345,0.1883,20.42,12
385,518189,518119,0,51.3727,0.3096,21.00,2
385,518204,518111,0,58.7296,0.2773,17.00,1
421,500603,502351,1,42.5527,0.2084,18.14,14
421,501001,501502,1,35.9817,0.1968,21.65,17
421,501502,501552,1,28.5843,0.1800,23.87,15
421,501552,500603,1,39.2885,0.2129,21.18,22
421,501701,501001,1,47.6881,0.2310,19.44,18
421,501753,501701,1,62.4474,0.5778,34.23,31
421,501855,501753,1,38.3795,0.2170,21.92,13
421,501951,501855,1,46.8705,0.2204,18.93,30
421,502050,502150,0,32.4569,0.1597,19.20,30
421,502150,502200,0,39.5772,0.1832,16.95,22
421,502200,502300,0,79.1455,0.4531,20.62,26
421,502351,502401,1,33.4161,0.1629,20.86,14
421,502401,502451,1,29.8015,0.2742,24.47,15
421,502451,502501,1,65.3788,0.4063,20.67,24
421,502501,502551,1,47.6109,0.1946,15.00,12
421,502551,500104,1,7.8118,0.0564,26.00,1
427,501651,519270,0,91.8950,0.4850,19.00,1
427,501652,501702,1,37.0347,0.1641,16.82,11
427,501701,501651,0,37.7389,0.2526,21.11,9
427,501702,501800,1,37.0328,0.1814,21.73,11
427,501800,501854,1,63.9284,0.2575,15.89,9
427,501854,501950,1,37.7702,0.1668,16.85,13
427,501950,502100,1,3.5284,0.0235,24.00,1
427,502101,500104,0,1.3082,0.0105,29.00,1
427,502400,512001,1,33.8797,0.1925,22.43,7
427,502401,512206,0,47.8217,0.2130,17.17,6
427,502450,512022,1,51.7985,0.2158,15.00,1
427,502451,502501,0,74.7463,0.4540,20.33,6
427,502500,502450,1,32.5002,0.1731,22.17,12
427,502501,502551,0,49.0186,0.2117,16.50,4
427,502550,502500,1,18.1253,0.0933,19.80,5
427,502551,500104,0,71.0791,0.4560,23.25,4
427,512001,513003,1,67.9981,0.4285,24.00,2
427,512021,502451,0,33.5512,0.1769,20.10,10
427,512022,512023,1,69.7668,0.2535,13.67,3
427,512023,502400,1,43.0863,0.2242,19.55,11
427,512035,512182,1,51.2310,0.2785,18.67,3
427,512144,502550,1,37.3904,0.2365,23.00,4
427,512182,512144,1,82.0193,0.5012,22.00,1
427,512206,512021,0,20.6076,0.1061,19.20,5
427,513003,519135,1,43.2109,0.1842,17.00,2
427,519117,501652,1,33.1499,0.1825,19.00,5
427,519135,519136,1,66.8484,0.2493,13.50,2
427,519136,519117,1,46.3113,0.2204,18.75,4
427,519138,519266,0,70.6399,0.3228,17.18,11
427,519164,519165,0,64.2551,0.3468,19.65,17
427,519165,502401,0,82.8522,0.4523,20.29,24
427,519266,519164,0,59.3068,0.3259,20.71,7
427,519270,519138,0,55.0873,0.3231,20.89,9
431,500200,500250,1,47.5082,0.3098,21.13,8
431,500201,504016,0,72.2092,0.3009,15.00,1
431,500250,500300,1,91.1667,0.2989,11.67,3
431,500251,500201,0,86.3007,0.3595,14.00,2
431,500300,500350,1,65.7997,0.2739,17.50,4
431,500301,500251,0,44.6768,0.2518,20.13,8
431,500350,501652,1,32.4241,0.1584,19.00,9
431,500353,500301,0,24.4080,0.1024,16.17,6
431,501405,500353,0,55.2204,0.2180,15.40,5
431,501651,501405,0,36.7295,0.2341,21.69,13
431,501652,501852,1,40.3858,0.1949,18.43,14
431,501852,501950,1,46.9526,0.2331,18.85,13
431,501853,501651,0,51.2110,0.2949,20.50,8
431,501950,502102,1,33.6337,0.2160,22.25,4
431,501951,501853,0,54.9619,0.3010,18.92,13
431,502102,502150,1,32.5815,0.1930,21.85,13
431,502150,502200,1,32.9978,0.1409,16.36,14
431,502200,502300,1,54.3399,0.2961,20.82,11
431,504019,500200,1,41.1741,0.1892,16.33,3
437,500200,500250,1,35.2609,0.2008,20.25,16
437,500201,504017,0,6.5371,0.0545,30.00,1
437,500250,500300,1,63.5542,0.2541,14.83,12
437,500251,500201,0,53.0811,0.2784,18.61,18
437,500300,500400,1,39.0462,0.2297,19.54,13
437,500301,500251,0,34.4264,0.1566,18.96,25
437,500400,500602,1,37.8598,0.2011,19.73,15
437,500401,500301,0,31.4941,0.1789,21.15,20
437,500601,500401,0,31.9216,0.1414,16.05,21
437,500602,500750,1,50.8755,0.2474,18.35,20
437,500750,500850,1,40.1613,0.1947,18.58,26
437,500850,501002,1,27.0200,0.1281,19.25,20
437,501001,501500,0,45.5113,0.2505,19.83,18
437,501002,501602,1,56.2886,0.2534,16.00,17
437,501500,501550,0,34.1266,0.2072,22.00,20
437,501550,500601,0,29.5554,0.1711,21.42,19
437,501602,501700,1,37.6106,0.2016,19.05,20
437,501700,501750,1,71.9221,0.4418,21.36,11
437,504009,500200,1,1.6679,0.0056,12.00,1
441,500158,501050,1,72.3718,0.3318,16.67,3
441,501050,501100,1,40.6540,0.1973,19.37,19
441,501051,500163,0,89.3420,0.8438,34.00,1
441,501100,501150,1,33.5950,0.1611,19.44,9
441,501101,501051,0,56.9414,0.2495,17.44,9
441,501150,501200,1,36.4378,0.1863,19.38,13
441,501151,501101,0,59.2284,0.2178,14.33,3
441,501200,501250,1,29.5438,0.1374,19.19,16
441,501201,501151,0,75.0113,0.4285,19.94,16
441,501250,501300,1,38.3170,0.1977,19.60,15
441,501251,501201,0,44.4167,0.2513,20.67,15
441,501300,501350,1,42.7551,0.1975,18.42,12
441,501301,501251,0,45.7529,0.2699,20.65,17
441,501350,501854,1,31.8969,0.1668,19.19,16
441,501851,501351,0,57.9047,0.3440,20.81,16
441,501854,501950,1,42.1126,0.2012,18.20,20
441,501950,502000,1,34.4792,0.1391,16.00,7
441,501951,501851,0,28.0667,0.1935,26.00,13
441,502000,502050,1,44.8752,0.2542,20.32,25
441,502001,501951,0,26.1393,0.1411,20.19,16
441,502050,502102,1,49.2839,0.2404,18.64,11
441,502102,502200,1,48.5134,0.2406,18.86,7
441,502200,502300,1,84.3871,0.5311,22.92,12
452,500603,502351,1,37.0353,0.1953,19.67,3
452,502351,512020,1,49.4831,0.2438,20.80,5
452,502650,502600,0,63.0613,0.1927,11.00,1
452,502700,502650,0,35.6948,0.4423,34.33,6
452,502750,503003,0,38.8726,0.2268,21.00,1
452,502751,502851,1,82.2459,2.8242,115.50,2
452,502851,502901,1,49.4945,0.3197,20.00,6
452,502900,502850,0,75.7362,0.4243,20.57,7
452,502901,500603,1,99.8533,0.5825,21.00,1
452,503003,502700,0,64.5476,0.3109,17.17,6
452,503005,502751,1,61.0136,0.3266,19.36,14
452,512020,512021,1,35.6949,0.1932,18.00,2
452,512021,512022,1,44.9215,0.2284,19.75,8
552,500113,500114,1,22.3779,0.1678,27.00,1
553,513318,513316,1,0.8884,0.0049,20.00,1
651,515078,515245,1,63.1949,0.3588,20.00,4
651,515239,515240,1,38.8036,0.1320,19.50,2
651,515240,515241,1,2.8981,0.0121,15.00,1
651,515241,515139,1,50.9223,0.1943,15.63,8
651,515246,515239,1,111.3124,0.4020,13.00,1
1472,501000,501600,1,51.5213,0.2119,17.60,10
1472,501003,501403,0,31.0786,0.1516,18.72,18
1472,501101,501051,0,44.9668,0.2061,15.85,13
1472,501151,501101,0,55.2009,0.2174,15.71,7
1472,501201,501151,0,53.7089,0.3059,20.40,20
1472,501251,501201,0,47.9059,0.2282,17.07,14
1472,501301,501251,0,57.5457,0.2994,17.94,17
1472,501351,501301,0,45.7525,0.2001,16.44,9
1472,501402,501000,1,56.5802,0.2628,18.00,21
1472,501403,501351,0,65.2094,0.4306,23.47,38
1472,501600,501650,1,27.1610,0.2188,29.00,1
1472,501603,501003,0,45.9450,0.2110,16.60,10
1472,501650,501700,1,46.8341,0.2507,19.25,16
1472,501653,501603,0,14.3230,0.1503,25.43,7
1472,501700,501752,1,37.3202,0.2071,20.25,16
1472,501752,501802,1,51.0089,0.2077,16.06,18
1472,501802,501851,1,72.9047,0.4434,21.50,6
1571,501000,501700,1,32.1682,0.1876,21.00,1
1571,501003,501403,0,41.4551,0.1614,16.75,8
1571,501403,502950,0,31.6271,0.1452,17.00,7
1571,501603,501003,0,40.6847,0.2443,22.09,11
1571,501653,501603,0,16.3241,0.1014,21.11,9
1571,501752,501800,1,36.8786,0.1573,17.92,12
1571,501800,501850,1,77.1094,0.4164,19.12,17
1571,501850,502600,0,28.5852,57.0036,7179.00,1
1571,502650,502600,0,24.2500,0.1205,19.08,13
1571,502700,502650,0,64.7207,0.4797,25.03,36
1571,502750,503002,0,41.1828,0.1651,15.71,7
1571,502800,502750,0,39.2930,1.2360,52.86,7
1571,502850,502800,0,71.2478,1.4577,72.33,6
1571,502900,502850,0,55.5310,0.2436,15.13,8
1571,502950,502900,0,52.8577,0.2349,16.00,1
1571,503002,502700,0,61.9812,0.3835,21.65,23
2101,501405,501502,1,39.2255,0.1531,15.29,7
2101,501502,501552,1,25.8247,0.2042,28.00,2
2101,502250,502303,0,49.0329,0.2735,21.65,20
2101,511006,502250,0,67.2019,0.3222,16.27,11
2101,511008,511006,0,83.6385,0.4312,18.25,4
2101,516049,511012,0,34.7127,0.1831,20.00,14
2101,516051,516049,0,11.9266,0.0894,27.00,1
2101,516053,516051,0,27.2724,0.1818,24.00,1
2101,516055,516110,0,45.8726,0.2548,20.00,3
2101,516057,516055,0,22.3510,0.1564,25.67,3
2101,516059,516057,0,13.8335,0.1012,27.50,2
2101,516061,516059,0,71.6432,0.4391,22.27,11
2101,516063,516061,0,43.3456,0.3216,28.00,3
2101,516066,516063,0,20.4167,0.1092,20.13,30
2101,516072,516074,1,90.6027,0.5729,22.74,19
2101,516076,516079,1,37.1017,0.2118,21.80,5
2101,516079,519022,1,66.8006,0.2948,15.20,5
2101,516110,516053,0,59.7943,0.2894,18.40,5
2101,519022,519290,1,38.6852,0.2285,23.80,5
2101,519026,501405,1,32.1112,0.1728,21.71,7
2101,519290,519026,1,43.1831,0.3077,23.20,5
2102,511104,511105,0,110.8862,0.7719,25.25,4
2102,511105,511305,0,83.3430,0.3393,14.67,3
2102,511242,511279,0,94.8917,0.5404,19.67,3
2102,511279,511284,0,73.4206,0.3772,20.33,3
2102,511281,502301,0,42.5906,0.2322,19.70,10
2102,511284,511281,0,81.4293,0.5551,25.40,5
2102,511305,511242,0,63.9217,0.3561,20.00,4
2102,516079,519022,1,33.1127,0.2178,21.33,3
2102,516129,516130,0,37.2881,0.1797,17.50,2
2102,516130,516228,0,70.0403,0.3773,16.00,2
2102,516205,516129,0,81.2260,0.4853,20.43,7
2102,516207,516205,0,34.8537,0.1747,22.25,4
2102,516209,516207,0,24.3641,0.1218,18.00,1
2102,516211,516209,0,56.4443,0.3124,21.00,5
2102,516212,516214,1,27.9378,0.1338,21.25,8
2102,516214,516216,1,49.6629,0.2689,19.75,4
2102,516216,516218,1,77.7667,0.4897,22.43,7
2102,516218,516220,1,94.7397,0.5314,20.57,7
2102,516220,516079,1,56.2191,0.2913,21.00,5
2102,516224,511104,0,50.3569,0.2911,20.60,15
2102,516226,516224,0,68.5311,0.2221,12.40,5
2102,516228,516226,0,41.0882,0.2517,23.00,7
2102,516237,516238,1,49.1806,0.2389,18.00,5
2102,516238,516212,1,52.3307,0.2324,15.86,7
2102,519022,519148,1,86.5676,0.4814,21.00,8
2102,519061,501400,1,64.5418,0.5752,30.33,3
2102,519148,519061,1,25.6816,0.1148,20.00,3
2104,500751,500952,0,37.4452,0.2235,21.86,7
2104,500952,519025,0,83.4275,0.4321,19.58,12
2104,501405,501451,1,53.8722,0.1880,14.00,4
2104,501451,501501,1,42.6593,0.2079,18.80,10
2104,501501,500751,1,62.3795,0.3329,19.70,10
2104,502301,514001,1,36.8067,0.1378,16.60,5
2104,511109,516184,1,33.4615,0.1718,20.00,4
2104,511279,511242,0,41.1667,0.1446,12.50,2
2104,511281,502301,0,57.2065,0.2759,20.31,13
2104,511281,511284,0,62.9648,0.4373,25.00,1
2104,511284,511279,0,4.7726,0.0331,25.00,2
2104,511301,511422,1,61.3730,0.3505,19.33,3
2104,511349,511237,1,13.5770,0.0987,21.00,2
2104,511422,511423,1,74.6135,0.2952,16.00,2
2104,511423,511109,1,56.4203,0.3312,22.60,5
2104,516078,516221,0,3.8925,0.0184,17.00,1
2104,516079,519022,1,113.5784,0.4417,14.00,1
2104,516146,516147,1,44.9341,0.1248,10.00,1
2104,516147,516148,1,33.0819,0.1287,14.00,1
2104,516148,516149,1,31.9331,0.1439,16.67,3
2104,516213,516005,0,84.0998,0.4893,22.17,12
2104,516215,516213,0,89.8917,0.4333,18.20,5
2104,516216,516218,1,54.5688,0.3227,20.20,10
2104,516217,516215,0,37.1934,0.2317,23.00,5
2104,516218,516220,1,96.9786,0.5611,21.10,10
2104,516219,516217,0,41.7989,0.2807,24.57,7
2104,516220,516079,1,45.6217,0.2171,16.60,5
2104,516221,516219,0,37.4049,0.1845,19.67,6
2104,516250,516146,1,9.9448,0.0629,21.25,4
2104,516256,516257,1,59.7043,0.3317,20.00,1
2104,516257,516216,1,50.5504,0.3324,22.56,9
2104,519021,516078,0,25.2027,0.1540,22.00,1
2104,519022,519290,1,63.4593,0.2380,14.17,6
2104,519025,519142,0,12.2172,0.0407,12.00,1
2104,519026,501405,1,47.6962,0.2013,17.25,8
2104,519142,519021,0,26.5649,0.1086,21.50,2
2104,519290,519026,1,71.3165,0.2871,16.57,7
2121,504008,500202,1,76.1777,0.4694,22.50,8
2121,511276,511278,0,69.9929,0.3718,18.74,19
2121,511278,511279,0,87.5674,0.4113,18.00,5
2121,511279,511284,0,43.4795,0.2237,18.46,13
2121,511281,502301,0,62.1020,0.3233,18.75,12
2121,511284,511281,0,66.1315,0.3692,19.33,15
2121,512003,513259,1,31.9209,0.1351,16.00,11
2121,512017,512209,1,85.7810,0.7186,32.60,5
2121,512018,513262,1,29.7251,0.2289,25.50,2
2121,513257,512003,1,39.6615,0.2096,16.00,3
2121,513258,500100,1,51.7872,0.4225,23.00,2
2121,513259,513261,1,11.4355,0.0526,16.67,3
2121,513260,512004,1,61.9089,0.2380,14.00,2
2121,513261,512017,1,38.4292,0.1699,16.67,3
2121,513262,513260,1,64.8311,0.3508,17.00,4
2121,514415,502600,1,65.1626,0.4548,21.67,3
2121,516193,511276,0,28.5317,0.1150,18.57,7
2141,500151,514401,0,108.5726,0.8746,29.00,1
2141,502301,514001,1,37.2366,0.1973,20.25,4
2141,511222,511283,1,7.2189,0.0361,18.00,1
2141,511276,511278,0,72.1943,0.3424,18.00,9
2141,511277,511298,1,78.5367,0.2305,10.75,4
2141,511278,511279,0,76.7328,0.3701,18.50,2
2141,511279,511284,0,114.6208,0.5413,17.00,1
2141,511281,502301,0,78.9410,0.3847,18.86,7
2141,511281,511222,1,102.6014,0.4178,14.67,6
2141,511282,511281,1,90.2255,0.4246,17.00,3
2141,511283,511277,1,32.9251,0.1969,22.20,5
2141,511284,511281,0,71.3888,0.4445,21.14,7
2141,511298,511275,1,61.4739,0.5294,31.00,1
2141,514001,511282,1,34.2511,0.2445,22.50,2
2141,514076,514377,1,29.6721,0.1885,22.00,9
2141,514278,515061,0,115.8383,0.3861,12.00,1
2141,514368,514369,1,32.2298,0.0985,11.00,1
2141,514369,500151,1,78.4268,0.6161,27.89,9
2141,514371,514381,1,19.7949,0.0660,12.00,1
2141,514373,514431,1,58.0463,0.3225,20.00,1
2141,514374,514376,0,79.8566,0.5574,25.60,5
2141,514376,514278,0,108.3174,0.5115,17.00,1
2141,514377,514443,1,13.3070,0.0637,17.50,2
2141,514381,514368,1,28.3008,0.1368,20.00,2
2141,514382,514367,0,26.3848,0.1612,22.00,1
2141,514400,514370,0,68.1990,0.4763,26.00,3
2141,514401,514382,0,82.8137,0.5061,22.00,1
2141,514415,514076,1,97.9298,0.5482,20.00,2
2141,514431,514371,1,68.6910,0.4295,24.14,7
2141,514443,514384,1,48.3105,0.2795,25.33,3
2141,514541,514374,0,77.3055,0.3538,17.43,7
2141,515011,515015,1,29.6945,0.1267,15.50,2
2141,515014,515010,0,72.0584,0.3172,19.00,4
2141,515018,515022,0,81.1729,0.5174,22.25,4
2141,515019,515011,1,12.0073,0.0765,20.33,3
2141,515021,514379,1,101.1857,0.3373,12.00,1
2141,515022,515023,0,56.5180,0.2597,18.00,2
2141,515023,515196,0,65.7000,0.3927,22.75,4
2141,515025,515041,1,72.3427,0.4638,21.75,4
2141,515041,515042,1,58.3759,0.2084,14.33,3
2141,515042,515043,1,14.2037,0.0592,15.00,1
2141,515043,515044,1,43.2879,0.1637,14.17,6
2141,515044,515045,1,111.4944,0.7433,24.00,1
2141,515045,515009,1,73.9686,0.3896,20.00,13
2141,515054,516080,0,106.4506,0.6459,22.00,4
2141,515141,515025,1,87.0674,0.3628,15.00,1
2141,515143,516230,0,52.2349,0.2650,17.50,4
2141,515145,516089,1,60.3262,0.3401,18.75,4
2141,515146,515141,1,75.0785,0.5582,26.75,4
2141,515153,516088,0,53.8525,0.1919,13.00,2
2141,515161,516085,1,84.6355,1.1520,49.00,1
2141,515196,516107,0,39.0511,0.1519,14.00,1
2141,516080,516081,0,45.8638,0.2367,21.00,11
2141,516081,516084,0,37.4083,0.2422,23.71,7
2141,516084,515153,0,60.8206,0.3812,22.63,8
2141,516085,515146,1,45.2187,0.2709,22.78,9
2141,516088,516090,0,42.7350,0.1781,15.00,1
2141,516089,515161,1,60.7654,0.3573,22.00,6
